Title,Note,URL,Tags,Comment
Skidmore College,,https://www.google.com/maps/place/Skidmore+College/data=!4m2!3m1!1s0x89de377075999361:0xad44e348ee0554b9,,
Kimball Hall,,https://www.google.com/maps/place/Kimball+Hall/data=!4m2!3m1!1s0x89de3770eae7a989:0x634751459bd1ea35,,
Congress Park,,https://www.google.com/maps/place/Congress+Park/data=!4m2!3m1!1s0x89de39d01196cadd:0x6a32e928fc642260,,
Wheatfields Restaurant and Bar,,https://www.google.com/maps/place/Wheatfields+Restaurant+and+Bar/data=!4m2!3m1!1s0x89de39d739ab0f81:0xb2644fe03e685f0e,,
Lyrical Ballad Bookstore,,https://www.google.com/maps/place/Lyrical+Ballad+Bookstore/data=!4m2!3m1!1s0x89de39d0c323817f:0x86857da64f0fff31,,
Montreal Biodome,,https://www.google.com/maps/place/Montreal+Biodome/data=!4m2!3m1!1s0x4cc91c0d04c267b1:0x1cc677ac9fbe265b,,
Old Montreal,,https://www.google.com/maps/place/Old+Montreal/data=!4m2!3m1!1s0x4cc91a56517f4b69:0x152ebdd5511588d3,,
CN Tower,,https://www.google.com/maps/place/CN+Tower/data=!4m2!3m1!1s0x882b34d68bf33a9b:0x15edd8c4de1c7581,,
Niagara Falls,,https://www.google.com/maps/place/Niagara+Falls/data=!4m2!3m1!1s0x89d34307412d7ae9:0x29be1d1e689ce35b,,
Tierra Garat,,https://www.google.com/maps/place/Tierra+Garat/data=!4m2!3m1!1s0x85d1f8ab5110c269:0x3182afc2dea8a474,,
Penn State Berkey Creamery,,https://www.google.com/maps/place/Penn+State+Berkey+Creamery/data=!4m2!3m1!1s0x89cea6247f5d0291:0x1bad3ba915a0d579,,
World Showcase,,https://www.google.com/maps/place/World+Showcase/data=!4m2!3m1!1s0x88dd7faf52aed9af:0xae7a41dea97df508,,
Yellowstone National Park,,https://www.google.com/maps/place/Yellowstone+National+Park/data=!4m2!3m1!1s0x5351e55555555555:0xaca8f930348fe1bb,,
Grand Teton National Park,,https://www.google.com/maps/place/Grand+Teton+National+Park/data=!4m2!3m1!1s0x5352519ec95d1ba9:0xa5a0b88ecc91a337,,
Temple Square,,https://www.google.com/maps/place/Temple+Square/data=!4m2!3m1!1s0x8752f508e4890ee9:0x8c57d6417504663d,,
Arches National Park,,https://www.google.com/maps/place/Arches+National+Park/data=!4m2!3m1!1s0x80caf61a860daa51:0x4f42ea69d128c495,,
Spruce Canyon,,https://www.google.com/maps/place/Spruce+Canyon/data=!4m2!3m1!1s0x80c33a428fd2684b:0x494f3dda11232e0a,,
Starbucks,,https://www.google.com/maps/place/Starbucks/data=!4m2!3m1!1s0x80c331ba93eecfe3:0x3e835338c13467d0,,
Chaparral Park,,https://www.google.com/maps/place/Chaparral+Park/data=!4m2!3m1!1s0x80c3304cad95879d:0x9dd7891cf6eadff1,,
Vons,,https://www.google.com/maps/place/Vons/data=!4m2!3m1!1s0x80c3304cf7ad21a3:0x41585d05dda9614,,
Ding Tea La Verne,,https://www.google.com/maps/place/Ding+Tea+La+Verne/data=!4m2!3m1!1s0x80c32fa309756d81:0x59524ac2a5eaaad1,,
Cactus Coffee,,https://www.google.com/maps/place/Cactus+Coffee/data=!4m2!3m1!1s0x80c32e4da944f649:0x86b5e811030411c5,,
Sanctuary Coffee,,https://www.google.com/maps/place/Sanctuary+Coffee/data=!4m2!3m1!1s0x80c331d42b380691:0x50448d502997fb56,,
Hi Family,,https://www.google.com/maps/place/Hi+Family/data=!4m2!3m1!1s0x80c331d156dff343:0x56e348e27a47144e,,
Trader Joe's,,https://www.google.com/maps/place/Trader+Joe's/data=!4m2!3m1!1s0x80c331cee5525df5:0x8bbd646299763ca,,
Shanghai Historical Museum,,https://www.google.com/maps/place/Shanghai+Historical+Museum/data=!4m2!3m1!1s0x35b2706af0b747db:0x6670e12e9a8246bb,,
Raffles City Chongqing,,https://www.google.com/maps/place/Raffles+City+Chongqing/data=!4m2!3m1!1s0x36933478a8223b03:0x5c601a7b4d4dda27,,
Wukang Mansion,,https://www.google.com/maps/place/Wukang+Mansion/data=!4m2!3m1!1s0x35b265493fceec15:0x7c2c88ec4f339581,,
Master of the Nets Garden,,https://www.google.com/maps/place/Master+of+the+Nets+Garden/data=!4m2!3m1!1s0x35b3a73a4a709d99:0x1491a3c6e020337d,,
Shantang Residential District,,https://www.google.com/maps/place/Shantang+Residential+District/data=!4m2!3m1!1s0x35b3a0df894001af:0x406fcc4464ad05d0,,
The Bund,,https://www.google.com/maps/place/The+Bund/data=!4m2!3m1!1s0x35b270578b874861:0x4d56fbed10d1af64,,
Li Zi Ba Gong Yuan,,https://www.google.com/maps/place/Li+Zi+Ba+Gong+Yuan/data=!4m2!3m1!1s0x369334b4b537b521:0x499f55b68a5266c9,,
Foreign Languages Bookstore,,https://www.google.com/maps/place/Foreign+Languages+Bookstore/data=!4m2!3m1!1s0x35b2705c634ba3fb:0xbbaf4b6cbc811fd5,,
Humble Administrator's Garden,,https://www.google.com/maps/place/Humble+Administrator's+Garden/data=!4m2!3m1!1s0x35b3a6cfe09f92f7:0xc8f57739a7809511,,
Lingyan Mountain,,https://www.google.com/maps/place/Lingyan+Mountain/data=!4m2!3m1!1s0x35b374e21c5017a5:0xf19f7ffbe8113272,,
Xujiahui Park,,https://www.google.com/maps/place/Xujiahui+Park/data=!4m2!3m1!1s0x35b26535acb63f69:0x1eb83f96ffa84314,,
Hunan Road Residential District,,https://www.google.com/maps/place/Hunan+Road+Residential+District/data=!4m2!3m1!1s0x35b26552c19adb47:0x8eba78c059eb5a5a,,
Lion Grove Garden,,https://www.google.com/maps/place/Lion+Grove+Garden/data=!4m2!3m1!1s0x35b3a6d042d2238f:0xf46a72c225ceae2,,
Shanghai Tower,,https://www.google.com/maps/place/Shanghai+Tower/data=!4m2!3m1!1s0x35b2706a26763e71:0x352a1022bb7caa28,,
Guanyinqiao Residential District,,https://www.google.com/maps/place/Guanyinqiao+Residential+District/data=!4m2!3m1!1s0x3693334f9598425d:0x2be10807479cec22,,
Longmenhao Old Street,,https://www.google.com/maps/place/Longmenhao+Old+Street/data=!4m2!3m1!1s0x36933470b771fe9f:0x3f144fafc8c28733,,
Nanjing Road Pedestrian Street,,https://www.google.com/maps/place/Nanjing+Road+Pedestrian+Street/data=!4m2!3m1!1s0x35b2704333cd8de3:0x2519a8f1d7d568ad,,
Shanggang'Er Dist,,https://www.google.com/maps/place/Shanggang'Er+Dist/data=!4m2!3m1!1s0x35b276c926f945e3:0xd516d19ba6643c85,,
Novotel Suzhou SIP,,https://www.google.com/maps/place/Novotel+Suzhou+SIP/data=!4m2!3m1!1s0x35b3a61b3ef25133:0xe87e887b04e5d2e4,,
Eling Park,,https://www.google.com/maps/place/Eling+Park/data=!4m2!3m1!1s0x369334b568e4d5bb:0x354b26bdf080478e,,
Raising Cane's Chicken Fingers,,https://www.google.com/maps/place/Raising+Cane's+Chicken+Fingers/data=!4m2!3m1!1s0x80c3310f356945e5:0x39707342409b0123,,
L'moon Creamery - Upland,,https://www.google.com/maps/place/L'moon+Creamery+-+Upland/data=!4m2!3m1!1s0x80c3313f8a031465:0x1739e288fa51a92b,,
In-N-Out Burger,,https://www.google.com/maps/place/In-N-Out+Burger/data=!4m2!3m1!1s0x80c3310bc2d17ab1:0x7c13f91e29a2fd20,,
Scripps College,,https://www.google.com/maps/place/Scripps+College/data=!4m2!3m1!1s0x80c331b8e3e36795:0xd3f652b16563a6b1,,
South Dorm,,https://www.google.com/maps/place/South+Dorm/data=!4m2!3m1!1s0x80c331b9edba7e8d:0x4ee4977474824ab6,,
Marston Quad,,https://www.google.com/maps/place/Marston+Quad/data=!4m2!3m1!1s0x80c331bf870c32ff:0xf105cc0fa98aa6d9,,
Bridges Auditorium,,https://www.google.com/maps/place/Bridges+Auditorium/data=!4m2!3m1!1s0x80c331bf94f3a7d3:0x31f7b3b0aa6c9223,,
The Great Wall of Los Angeles,,https://www.google.com/maps/place/The+Great+Wall+of+Los+Angeles/data=!4m2!3m1!1s0x80c29667dc9fd34f:0x5cdbdb1a729e2c0f,,
Neutra VDL Studio and Residences,,https://www.google.com/maps/place/Neutra+VDL+Studio+and+Residences/data=!4m2!3m1!1s0x80c2c72e935d8281:0x95200c1b10a93c60,,
Griffith Park,,https://www.google.com/maps/place/Griffith+Park/data=!4m2!3m1!1s0x80c2c07fd0a7a4f9:0xdf21f2039d19d419,,
The Battery Books & Music,,https://www.google.com/maps/place/The+Battery+Books+%26+Music/data=!4m2!3m1!1s0x80c2c489859da555:0x1a7936eb8413476b,,
Central Park,,https://www.google.com/maps/place/Central+Park/data=!4m2!3m1!1s0x80c2c37ae9dfcb73:0xfff64e9e5e2d1dc8,,
Fleming House,,https://www.google.com/maps/place/Fleming+House/data=!4m2!3m1!1s0x80c2c4a87b603c0d:0xec8ddec5954116e1,,
Sage Regenerative Kitchen Pasadena,,https://www.google.com/maps/place/Sage+Regenerative+Kitchen+Pasadena/data=!4m2!3m1!1s0x80c2c37168356f75:0x6fb8138b567cad7c,,
A Twosome Place,,https://www.google.com/maps/place/A+Twosome+Place/data=!4m2!3m1!1s0x357ca3c97a7f74f1:0xe87fe338d1cd4ab2,,
Tandoori Nite,,https://www.google.com/maps/place/Tandoori+Nite/data=!4m2!3m1!1s0x80857e9e6b798193:0xf33afc392c71155b,,
The Lawrence Hall of Science,,https://www.google.com/maps/place/The+Lawrence+Hall+of+Science/data=!4m2!3m1!1s0x80857c3eefdd5655:0x8d8c4ef47aeec69a,,
California Memorial Stadium,,https://www.google.com/maps/place/California+Memorial+Stadium/data=!4m2!3m1!1s0x80857c3085b6bb71:0x15470208dbfb10ec,,
Asha Tea House,,https://www.google.com/maps/place/Asha+Tea+House/data=!4m2!3m1!1s0x80857e9ef30ee2c5:0x3988b1281282871f,,
Parroquia San Juan Bautista,,https://www.google.com/maps/place/Parroquia+San+Juan+Bautista/data=!4m2!3m1!1s0x85d1ffc331ae7955:0x3adba5441ccc1405,,
Madre Cuixe Restaurante,,https://www.google.com/maps/place/Madre+Cuixe+Restaurante/data=!4m2!3m1!1s0x85d1ffb07242552b:0x492c373ba988b7f4,,
Kuzno,,https://www.google.com/maps/place/Kuzno/data=!4m2!3m1!1s0x85d1ff7cb20a49b9:0xf7555da1b510e0bc,,
Prince Tea House New Dorp,,https://www.google.com/maps/place/Prince+Tea+House+New+Dorp/data=!4m2!3m1!1s0x89c2498326293f61:0xce75df7dd7b40d68,,
Snug Harbor Cultural Center & Botanical Garden,,https://www.google.com/maps/place/Snug+Harbor+Cultural+Center+%26+Botanical+Garden/data=!4m2!3m1!1s0x89c24e229a8afdc3:0xaf927dc8b2dd27b6,,
425 Summit Ave,,https://www.google.com/maps/place/425+Summit+Ave/data=!4m2!3m1!1s0x89c25733b70c2f15:0xbae105b2a5c5c88a,,
Princeton University Art Museum,,https://www.google.com/maps/place/Princeton+University+Art+Museum/data=!4m2!3m1!1s0x89c3e6c15491f353:0x826437a77f5a8470,,
Nam Phuong Restaurant,,https://www.google.com/maps/place/Nam+Phuong+Restaurant/data=!4m2!3m1!1s0x89c6c618c3857211:0x7216ee9bd9d1395,,
DanDan Rittenhouse,,https://www.google.com/maps/place/DanDan+Rittenhouse/data=!4m2!3m1!1s0x89c6c6300d3ebc2d:0xca520c17c54319d2,,
Unit Su Vege,,https://www.google.com/maps/place/Unit+Su+Vege/data=!4m2!3m1!1s0x89c6c7e7f0d15efb:0xbe018122ad5fbd0c,,
Prince Tea House,,https://www.google.com/maps/place/Prince+Tea+House/data=!4m2!3m1!1s0x89c6c931a1805177:0x824bbd62f06de505,,
Tea Do,,https://www.google.com/maps/place/Tea+Do/data=!4m2!3m1!1s0x89c6c62a40f4b733:0x73bfeec1898f272b,,
Penang Malaysian Cuisine,,https://www.google.com/maps/place/Penang+Malaysian+Cuisine/data=!4m2!3m1!1s0x89c6c62a3dd97b93:0x99b3e5f4db074aa9,,
Möge Tee,,https://www.google.com/maps/place/M%C3%B6ge+Tee/data=!4m2!3m1!1s0x89c6c7c66cdf9be3:0xef8bb2a65ebde0f8,,
Philly AIDS Thrift @ Giovanni's Room,,https://www.google.com/maps/place/Philly+AIDS+Thrift+@+Giovanni's+Room/data=!4m2!3m1!1s0x89c6c6243d741123:0x38fa6ac19a3e9f2d,,
Geno's Steaks,,https://www.google.com/maps/place/Geno's+Steaks/data=!4m2!3m1!1s0x89c6c61c1958c901:0xa2a4c589ef72ebc3,,
BAP,,https://www.google.com/maps/place/BAP/data=!4m2!3m1!1s0x89c6c62390a73a7d:0xe8c7fcb7cc664b81,,
Vedge,,https://www.google.com/maps/place/Vedge/data=!4m2!3m1!1s0x89c6c625eebdfb75:0x5ca70c28873cbf9b,,
Philadelphia City Hall,,https://www.google.com/maps/place/Philadelphia+City+Hall/data=!4m2!3m1!1s0x89c6a1a0d0bbbfc9:0x9b6b64e3977584e5,,
Konditori Coffee,,https://www.google.com/maps/place/Konditori+Coffee/data=!4m2!3m1!1s0x89c6c6305716628f:0xffef165b5f48e2d1,,
QDOBA Mexican Eats,,https://www.google.com/maps/place/QDOBA+Mexican+Eats/data=!4m2!3m1!1s0x89c6c6300bc84787:0x7d965f9fe1446d4a,,
The Dandelion,,https://www.google.com/maps/place/The+Dandelion/data=!4m2!3m1!1s0x89c6c630bdc40609:0x325c4c9c3a5ce59d,,
Rittenhouse Square,,https://www.google.com/maps/place/Rittenhouse+Square/data=!4m2!3m1!1s0x89c6c63ba89a53cd:0x9a21f09ff2e9fc3c,,
Barclay Prime,,https://www.google.com/maps/place/Barclay+Prime/data=!4m2!3m1!1s0x89c6c63a3e863685:0x7c2d3557cada4699,,
Fine Wine & Good Spirits,,https://www.google.com/maps/place/Fine+Wine+%26+Good+Spirits/data=!4m2!3m1!1s0x89c6c636fed89b8d:0x1f1eb4fbac592ad7,,
Philadelphia Museum of Art,,https://www.google.com/maps/place/Philadelphia+Museum+of+Art/data=!4m2!3m1!1s0x89c6c5e645a890ff:0x8b2876210329c0d3,,
Cescaphe,,https://www.google.com/maps/place/Cescaphe/data=!4m2!3m1!1s0x89c65b889d14d419:0x4aa0afb16e152bf,,
Philadelphia Zoo,,https://www.google.com/maps/place/Philadelphia+Zoo/data=!4m2!3m1!1s0x89c6c77394277f8b:0xbfc7f1760bbf1a6a,,
DJ Kitchen,,https://www.google.com/maps/place/DJ+Kitchen/data=!4m2!3m1!1s0x89c6b9c35ff8a269:0xdfacade160f0a57,,
Maido! A Marketplace of Japan,,https://www.google.com/maps/place/Maido!+A+Marketplace+of+Japan/data=!4m2!3m1!1s0x89c6c08659e95753:0x8be55b49722265a7,,
Susquehanna International Group LLP,,https://www.google.com/maps/place/Susquehanna+International+Group+LLP/data=!4m2!3m1!1s0x89c6b89d387b6871:0x623bca19e44c3716,,
Sunoco,,https://www.google.com/maps/place/Sunoco/data=!4m2!3m1!1s0x89c6bf8aebf83733:0x2708bcf5fb8b1ecb,,
Park Science Center,,https://www.google.com/maps/place/Park+Science+Center/data=!4m2!3m1!1s0x89c6bf92623ff21f:0xe05b9f82e30e90b1,,
Denbigh Hall,,https://www.google.com/maps/place/Denbigh+Hall/data=!4m2!3m1!1s0x89c6bf8de3096a4f:0xea0c03b5f5b69265,,
QDOBA Mexican Eats,,https://www.google.com/maps/place/QDOBA+Mexican+Eats/data=!4m2!3m1!1s0x89c6bf8a9322e73b:0xaa7f198e26fa5cf4,,
Crystal Gateway Marriott,,https://www.google.com/maps/place/Crystal+Gateway+Marriott/data=!4m2!3m1!1s0x89b7b72658ce8dc1:0x3e9fc216685da833,,
Klondike Gold Rush National Historical Park,,https://www.google.com/maps/place/Klondike+Gold+Rush+National+Historical+Park/data=!4m2!3m1!1s0x56aaaccb90000001:0xce87e9578981da66,,
Mount Roberts Tramway,,https://www.google.com/maps/place/Mount+Roberts+Tramway/data=!4m2!3m1!1s0x5400df78576a827b:0xd5153c15cfaef33c,,
Chilkoot Trail National Historic Site,,https://www.google.com/maps/place/Chilkoot+Trail+National+Historic+Site/data=!4m2!3m1!1s0x51554f5e060ac661:0xca850507fb968185,,
Alaska SeaLife Center,,https://www.google.com/maps/place/Alaska+SeaLife+Center/data=!4m2!3m1!1s0x56c79c622bf41389:0x95b8a62ab521529,,
Icy Strait Point,,https://www.google.com/maps/place/Icy+Strait+Point/data=!4m2!3m1!1s0x54011e1f313d46b3:0x85a8cf8df7a21943,,
Kirin Restaurant,,https://www.google.com/maps/place/Kirin+Restaurant/data=!4m2!3m1!1s0x54867180de6c9c55:0x4408535352174298,,
Capilano Suspension Bridge Park,,https://www.google.com/maps/place/Capilano+Suspension+Bridge+Park/data=!4m2!3m1!1s0x54866fd200dcde49:0xf350b3ec85130f5e,,
Garden of the Gods,,https://www.google.com/maps/place/Garden+of+the+Gods/data=!4m2!3m1!1s0x87135012b5cc9c93:0x4e9df5263bf6dab,,
Manitou Springs,,https://www.google.com/maps/place/Manitou+Springs/data=!4m2!3m1!1s0x8713509fcf049499:0xa53d21dbae6b97ab,,
United States Air Force Academy,,https://www.google.com/maps/place/United+States+Air+Force+Academy/data=!4m2!3m1!1s0x871352d85c1c50b5:0x61f61040a60f6f32,,
Cloud Gate,,https://www.google.com/maps/place/Cloud+Gate/data=!4m2!3m1!1s0x880e2ca687332bf5:0x64d3fefce3a4a51,,
Millennium Park,,https://www.google.com/maps/place/Millennium+Park/data=!4m2!3m1!1s0x880e2ca68a4f9c03:0x44182cdcb5a91004,,
The University of Chicago,,https://www.google.com/maps/place/The+University+of+Chicago/data=!4m2!3m1!1s0x880e291613664845:0x5f7f65cf00d2f5ca,,
Lou Malnati's Pizzeria,,https://www.google.com/maps/place/Lou+Malnati's+Pizzeria/data=!4m2!3m1!1s0x880e2c99f4fba789:0x3391da854435bd98,,
Hortus Botanicus Leiden,,https://www.google.com/maps/place/Hortus+Botanicus+Leiden/data=!4m2!3m1!1s0x47c5c6efe019d193:0x7d3795c652143fbf,,
Coffeeshop Trefpunt Rotterdam,,https://www.google.com/maps/place/Coffeeshop+Trefpunt+Rotterdam/data=!4m2!3m1!1s0x47c4335a3712d167:0xe5fe1fc634eaa218,,
Atomium,,https://www.google.com/maps/place/Atomium/data=!4m2!3m1!1s0x47c3c3ac00000001:0x5293071d68a63709,,
Musical Instruments Museum,,https://www.google.com/maps/place/Musical+Instruments+Museum/data=!4m2!3m1!1s0x47c3c480b41468cf:0x2521d2012cf3e663,,
Midnight Hôtel Paris,,https://www.google.com/maps/place/Midnight+H%C3%B4tel+Paris/data=!4m2!3m1!1s0x47e66e6d401912fb:0x591c4bf72c40a329,,
Chongqing Hongyadong （Northwest Gate）,,https://www.google.com/maps/place/Chongqing+Hongyadong+%EF%BC%88Northwest+Gate%EF%BC%89/data=!4m2!3m1!1s0x36933481754ea899:0xae24c6d5f2f2f75,,
Chalet La Renardière,,https://www.google.com/maps/place/Chalet+La+Renardi%C3%A8re/data=!4m2!3m1!1s0x478951d8eb786d9b:0xf473630152fa4fd6,,
Musée Cinéma et Miniature,,https://www.google.com/maps/place/Mus%C3%A9e+Cin%C3%A9ma+et+Miniature/data=!4m2!3m1!1s0x47f4ebaae27be5ef:0xe300013405b2077b,,
Les Clés Secrètes Sète,,https://www.google.com/maps/place/Les+Cl%C3%A9s+Secr%C3%A8tes+S%C3%A8te/data=!4m2!3m1!1s0x12b135c7efa7dec7:0x3a26ea21445e3f20,,
Monistrol de Montserrat,,https://www.google.com/maps/place/Monistrol+de+Montserrat/data=!4m2!3m1!1s0x12a4f56b74016a91:0xa4581bde034cb926,,
Hostal Vehí,,https://www.google.com/maps/place/Hostal+Veh%C3%AD/data=!4m2!3m1!1s0x12ba6f6a801665e3:0x78e4295decaf700e,,
L’Aquàrium de Barcelona,,https://www.google.com/maps/place/L%E2%80%99Aqu%C3%A0rium+de+Barcelona/data=!4m2!3m1!1s0x12a4a254b5b360b5:0x3b20125368799960,,
Hotel Ambit Barcelona,,https://www.google.com/maps/place/Hotel+Ambit+Barcelona/data=!4m2!3m1!1s0x12a4a2f1d5ffae3d:0x6f7708367c60d0d1,,
Bodhi Kosher Vegetarian Restaurant,,https://www.google.com/maps/place/Bodhi+Kosher+Vegetarian+Restaurant/data=!4m2!3m1!1s0x89c25a273e673af7:0xac5c8a8eb2721c76,,
bicos Restaurante,,https://www.google.com/maps/place/bicos+Restaurante/data=!4m2!3m1!1s0x12a4a2e7fb2850e3:0x6c4086d21edef9ba,,
Platja des Sortell,,https://www.google.com/maps/place/Platja+des+Sortell/data=!4m2!3m1!1s0x12ba6f475f3a69dd:0x56c4ae755acb4318,,
Harpers Bread House,,https://www.google.com/maps/place/Harpers+Bread+House/data=!4m2!3m1!1s0x89c2598796978007:0xf0765d399fbcd979,,
Gothic Quarter,,https://www.google.com/maps/place/Gothic+Quarter/data=!4m2!3m1!1s0x12a4a2f8901e0681:0xb7e57ec538cda7af,,
Cala sa Sabolla,,https://www.google.com/maps/place/Cala+sa+Sabolla/data=!4m2!3m1!1s0x12ba6f3490198133:0x3c0cb5e4c06de65d,,
Basílica de la Sagrada Família,,https://www.google.com/maps/place/Bas%C3%ADlica+de+la+Sagrada+Fam%C3%ADlia/data=!4m2!3m1!1s0x12a4a2dcd83dfb93:0x9bd8aac21bc3c950,,
King Dumplings,,https://www.google.com/maps/place/King+Dumplings/data=!4m2!3m1!1s0x89c25b53a5ad45c1:0x24b7f9c31a2a7615,,
Seward Park,,https://www.google.com/maps/place/Seward+Park/data=!4m2!3m1!1s0x89c25a2989428581:0x43c2bd3ad9803c0c,,
Metrograph,,https://www.google.com/maps/place/Metrograph/data=!4m2!3m1!1s0x89c25a29b0ecc1e7:0x56ae0ed254bafa79,,
Manousheh Grand,,https://www.google.com/maps/place/Manousheh+Grand/data=!4m2!3m1!1s0x89c25b4de1d10539:0xba39bc319d02197e,,
Ost Cafe,,https://www.google.com/maps/place/Ost+Cafe/data=!4m2!3m1!1s0x89c25bd5466777b7:0x1c85e6819d6ada57,,
Pier 35,,https://www.google.com/maps/place/Pier+35/data=!4m2!3m1!1s0x89c25a2c43dbfec5:0xfbdda7dad7ecea3b,,
Sen Saigon,,https://www.google.com/maps/place/Sen+Saigon/data=!4m2!3m1!1s0x89c25ba3c65debef:0xa9608c94633f3c57,,
Chamonix,,https://www.google.com/maps/place/Chamonix/data=!4m2!3m1!1s0x47894c062dfe2ee7:0x408ab2ae4baa380,,
Aiguille du Midi,,https://www.google.com/maps/place/Aiguille+du+Midi/data=!4m2!3m1!1s0x47894f1a8a153625:0x8814601674c66bfc,,
Jet d'Eau de Genève,,https://www.google.com/maps/place/Jet+d'Eau+de+Gen%C3%A8ve/data=!4m2!3m1!1s0x478c653a624987c5:0x37fb9048f509248,,
Amsterdam Central,,https://www.google.com/maps/place/Amsterdam+Central/data=!4m2!3m1!1s0x47c609b70dd81623:0xcae71b8d3adfd142,,
Stedelijk Museum Amsterdam,,https://www.google.com/maps/place/Stedelijk+Museum+Amsterdam/data=!4m2!3m1!1s0x47c609e567e9302b:0xec3c9aad1ccadbea,,
Strand van Katwijk aan Zee,,https://www.google.com/maps/place/Strand+van+Katwijk+aan+Zee/data=!4m2!3m1!1s0x47c5bfc995429caf:0x26eeef2566266669,,
Het Binnenhof,,https://www.google.com/maps/place/Het+Binnenhof/data=!4m2!3m1!1s0x47c5b73b26c4adcf:0xa497bff9d8316c55,,
Kijk-Kubus Museum-house,,https://www.google.com/maps/place/Kijk-Kubus+Museum-house/data=!4m2!3m1!1s0x47c43343557fef99:0x56d0b49d94f1a5be,,
Grand Place,,https://www.google.com/maps/place/Grand+Place/data=!4m2!3m1!1s0x47c3c47f4614f1f1:0xb03c355d8fe2cfb6,,
Musée des Arts et Métiers,,https://www.google.com/maps/place/Mus%C3%A9e+des+Arts+et+M%C3%A9tiers/data=!4m2!3m1!1s0x47e66e1aa6c84435:0x772045ec563b1de2,,
Musée d'Orsay,,https://www.google.com/maps/place/Mus%C3%A9e+d'Orsay/data=!4m2!3m1!1s0x47e66e2bb630941b:0xd071bd8cb14423d8,,
Ganzenhoek,,https://www.google.com/maps/place/Ganzenhoek/data=!4m2!3m1!1s0x47c5b9023cc60195:0x6deb30a04344f31f,,
Restaurant El Barroco,,https://www.google.com/maps/place/Restaurant+El+Barroco/data=!4m2!3m1!1s0x12ba6f6a754d19d1:0x612b010f55ab035d,,
Seward Park Library,,https://www.google.com/maps/place/Seward+Park+Library/data=!4m2!3m1!1s0x89c25a2a2f1beb67:0x7779594c59331d08,,
Kopitiam,,https://www.google.com/maps/place/Kopitiam/data=!4m2!3m1!1s0x89c25a29ad3e2a09:0xf4de9982d056255d,,
100 Grand Ave,,https://www.google.com/maps/place/100+Grand+Ave/data=!4m2!3m1!1s0x89c25bc0c72d8cc1:0x7509646568fad7df,,
Petee's Café,,https://www.google.com/maps/place/Petee's+Caf%C3%A9/data=!4m2!3m1!1s0x89c25bf7c11619e7:0xd22f4113e7ce6ef9,,
Xiannvshanzhen,,https://www.google.com/maps/place/Xiannvshanzhen/data=!4m2!3m1!1s0x3693c41f447a40f7:0xd3b8fa0789fbb2be,,
Three Natural Bridges,,https://www.google.com/maps/place/Three+Natural+Bridges/data=!4m2!3m1!1s0x3693c4424d96a013:0xba8688887994ebab,,
Longshuixia Difeng,,https://www.google.com/maps/place/Longshuixia+Difeng/data=!4m2!3m1!1s0x3693c38a1f3db9c7:0xb27d44682af14864,,
Su Zhou Hu Qiu Shi Di Gong Yuan,,https://www.google.com/maps/place/Su+Zhou+Hu+Qiu+Shi+Di+Gong+Yuan/data=!4m2!3m1!1s0x35b3a179b8ddffaf:0x5badd545186698ef,,
